COD_APE,DATA_INS,RESIDENZIALE,NON_RESIDENZIALE,COMUNE_CATASTALE,SEZIONE,FOGLIO,PARTICELLA,SUBALTERNO,PROPRIETA_PUBBLICA,USO_PUBBLICO,CLASSIFICAZIONE_DPR,INTERO_EDIFICIO,UNITA_IMMOBILIARE,GRUPPO_UNITA_IMMOBILIARI,NUMERO_UNITA_IMMOBILIARI,NUOVA_COSTRUZIONE,PASSAGGIO_PROPRIETA,LOCAZIONE,RISTRUTTURAZIONE_IMPORTANTE,RIQUALIFICAZIONE_ENERGETICA,OGGETTO_ALTRO,OGGETTO_ALTRO_TXT,REGIONE,COMUNE,INDIRIZZO,PIANO,INTERNO,WGS84_X,WGS84_Y,location,ZONA_CLIMATICA,ANNO_COSTRUZIONE,SUPERF_UTILE_RISCALDATA,SUPERF_UTILE_RAFFRESCATA,VOLUME_LORDO_RISCALDATO,VOLUME_LORDO_RAFFRESCATO,CLIMATIZZAZIONE_INVERNALE,CLIMATIZZAZIONE_ESTIVA,VENTILAZIONE_MECCANICA,PROD_ACQUA_CALDA_SANITARIA,ILLUMINAZIONE,TRASPORTO_PERSONE_COSE,PI,PE,EDIFICIO_ENERGIA_QUASI_ZERO,CLASSE_ENERGETICA,EP_GL_NREN,Y,Z,EP_GL_REN,EMISSIONI_CO2,CONSUMI_ENERGIA_ELETTRICA,CONSUMI_GAS_NATURALE,CONSUMI_GPL,CONSUMI_CARBONE,CONSUMI_GASOLIO,CONSUMI_BIOMASSE_SOLIDE,CONSUMI_BIOMASSE_LIQUIDE,CONSUMI_BIOMASSE_GASSOSE,CONSUMI_SOLARE_FOTOVOLTAICO,CONSUMI_SOLARE_TERMICO,CONSUMI_EOLICO,CONSUMI_TELERISCALDAMENTO,CONSUMI_TELERAFFRESCAMENTO,CONSUMI_ALTRO,RIQ_CLASSE_RAGG,RIQ_EP_GL_NREN_RAGG,DS_CODICE_INTERVENTO_1,DS_TIPO_INTERVENTO_1,FL_COMPORTA_RISTRUT_1,NM_TEMPO_RITORNO_INVESTIM_1,DS_CLASSE_RAGGIUNGIBILE_1,NM_EP_GL_NREN_RAGGIUNG_1,DS_CODICE_INTERVENTO_2,DS_TIPO_INTERVENTO_2,FL_COMPORTA_RISTRUT_2,NM_TEMPO_RITORNO_INVESTIM_2,DS_CLASSE_RAGGIUNGIBILE_2,NM_EP_GL_NREN_RAGGIUNG_2,DS_CODICE_INTERVENTO_3,DS_TIPO_INTERVENTO_3,FL_COMPORTA_RISTRUT_3,NM_TEMPO_RITORNO_INVESTIM_3,DS_CLASSE_RAGGIUNGIBILE_3,NM_EP_GL_NREN_RAGGIUNG_3,DS_CODICE_INTERVENTO_4,DS_TIPO_INTERVENTO_4,FL_COMPORTA_RISTRUT_4,NM_TEMPO_RITORNO_INVESTIM_4,DS_CLASSE_RAGGIUNGIBILE_4,NM_EP_GL_NREN_RAGGIUNG_4,DS_CODICE_INTERVENTO_5,DS_TIPO_INTERVENTO_5,FL_COMPORTA_RISTRUT_5,NM_TEMPO_RITORNO_INVESTIM_5,DS_CLASSE_RAGGIUNGIBILE_5,NM_EP_GL_NREN_RAGGIUNG_5,DS_CODICE_INTERVENTO_6,DS_TIPO_INTERVENTO_6,FL_COMPORTA_RISTRUT_6,NM_TEMPO_RITORNO_INVESTIM_6,DS_CLASSE_RAGGIUNGIBILE_6,NM_EP_GL_NREN_RAGGIUNG_6,DS_CODICE_INTERVENTO_7,DS_TIPO_INTERVENTO_7,FL_COMPORTA_RISTRUT_7,NM_TEMPO_RITORNO_INVESTIM_7,DS_CLASSE_RAGGIUNGIBILE_7,NM_EP_GL_NREN_RAGGIUNG_7,ENERGIA_ESPORTATA,VETTORE_ENERGETICO,SUPERFICIE_DISPERDENTE,RAPPORTO_SV,EP_H_ND,A_SOL_EST_A_SUP_UTILE,Y_IE,CI_TIPO_IMPIANTO_1,CI_CODICE_CATASTO_1,CI_VETTORE_ENERGETICO_1,CI_POTENZA_NOMINALE_1,CI_TIPO_IMPIANTO_2,CI_VETTORE_ENERGETICO_2,CI_POTENZA_NOMINALE_2,CI_EFFICIENZA_MEDIA,CI_EPREN,CI_EPNREN,CE_TIPO_IMPIANTO_1,CE_VETTORE_ENERGETICO_1,CE_POTENZA_NOMINALE_1,CE_TIPO_IMPIANTO_2,CE_VETTORE_ENERGETICO_2,CE_POTENZA_NOMINALE_2,CE_EFFICIENZA_MEDIA,CE_EPREN,CE_EPNREN,PA_TIPO_IMPIANTO,PA_VETTORE_ENERGETICO,PA_POTENZA_NOMINALE,PA_EFFICIENZA_MEDIA,PA_EPREN,PA_EPNREN,IC_TIPO_IMPIANTO,IC_VETTORE_ENERGETICO,IC_POTENZA_NOMINALE,IC_EFFICIENZA_MEDIA,IC_EPREN,IC_EPNREN,PFR_TIPO_IMPIANTO_1,PFR_VETTORE_ENERGETICO_1,PFR_POTENZA_NOMINALE_1,PFR_EFFICIENZA_MEDIA_1,PFR_EPREN_1,PFR_EPNREN_1,PFR_TIPO_IMPIANTO_2,PFR_VETTORE_ENERGETICO_2,PFR_POTENZA_NOMINALE_2,PFR_EFFICIENZA_MEDIA_2,PFR_EPREN_2,PFR_EPNREN_2,VM_TIPO_IMPIANTO,VM_ANNO_INSTALLAZIONE,VM_VETTORE_ENERGETICO,VM_POTENZA_NOMINALE,VM_EFFICIENZA_MEDIA,VM_EPREN,VM_EPNREN,ILL_TIPO_IMPIANTO,ILL_VETTORE_ENERGETICO,ILL_POTENZA_NOMINALE,ILL_EFFICIENZA_MEDIA,ILL_EPREN,ILL_EPNREN,TPC_TIPO_IMPIANTO_1,TPC_VETTORE_ENERGETICO_1,TPC_POTENZA_NOMINALE_1,TPC_EFFICIENZA_MEDIA_1,TPC_EPREN_1,TPC_EPNREN_1,TPC_TIPO_IMPIANTO_2,TPC_VETTORE_ENERGETICO_2,TPC_POTENZA_NOMINALE_2,TPC_EFFICIENZA_MEDIA_2,TPC_EPREN_2,TPC_EPNREN_2,SOPRALLUOGO,SW_REQUISITI,SW_SEMPLIFICATO,ENTE_PUBBLICO,TECNICO_ABILITATO,SOCIETA,NOME_DENOMINAZIONE_CERT,TITOLO_CERT,ORDINE_CERT
1406100000118,02/01/2018,false,true,SONDRIO,,32,577,1,false,false,E.5,false,true,false,1,false,false,true,false,false,false,,Lombardia,SONDRIO,VIA G. PIAZZI 43,T,,46.17099967096272,9.876047610922763,"(46.17099967096272, 9.876047610922763)",E,1930-1945,41.5,0,202.8,0,true,false,false,false,true,false,red,yellow,false,F,978.99,"B (334,77)",,44.11,192.12,3894.89,3165.01,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,185.28,0.91,583.34,0.02,0.2,Impianto simulato in quanto assente,,Gas naturale,,,,,0.73,0,795.98,,,,,,,0,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,0.83,,44.11,183.01,,,,,,,,,,,,,true,true,false,false,true,false,GIOVANNA NANI,Diploma di laurea in architettura,Ordine degli architetti
1406100000218,04/01/2018,false,true,SONDRIO,,32,577,1,false,false,E.5,false,true,false,1,false,false,true,false,false,false,,Lombardia,SONDRIO,VIA G. PIAZZI 43,T,,46.17099967096272,9.876047610922763,"(46.17099967096272, 9.876047610922763)",E,1930-1945,41.5,0,202.8,0,true,false,false,false,true,false,red,yellow,false,F,978.99,"B (334,77)",,44.11,192.12,3894.89,3165.01,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,185.28,0.91,583.34,0.02,0.2,Impianto simulato in quanto assente,,Gas naturale,,,,,0.73,0,795.98,,,,,,,0,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,0.83,,44.11,183.01,,,,,,,,,,,,,true,true,false,false,true,false,GIOVANNA NANI,Diploma di laurea in architettura,Ordine degli architetti
1406100000518,13/01/2018,true,false,SONDRIO,,33,308,10,false,false,E.1(1),false,true,false,3,false,false,true,false,false,false,,Lombardia,SONDRIO,LUNGOMALLERO ARMANDO DIAZ 15,0,,46.172065402009856,9.86965567427216,"(46.172065402009856, 9.86965567427216)",E,Prima del 1930,34.25,0,177.58,0,true,false,false,true,false,false,red,red,false,G,359.74,"B (64,09)",,0,68.45,0,1180.51,0,0,0,0,0,0,0,0,0,0,0,0,F,165.9,1,Fabbricato - involucro opaco,No,6.6,10,227.95,2,Fabbricato - involucro trasparente,No,5.6,10,290.38,,,,,,,,,,,,,,,,,,,,,,,,,7,Cumulativo,No,6.5,9,165.9,0,,115.32,0.65,264.41,0.04,1,Generatore a combustione,NB0MZ98261920203,Gas naturale,33,,,,0.78,0,339.37,,,,,,,0,0,0,Generatore a combustione,Gas naturale,33,0.87,0,20.37,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,0,,0,0,,,,0,0,0,,,,0,0,0,true,true,false,false,true,false,MICHELE GIUGNI,Laurea magistrale in ingegneria,Ordine degli ingegneri
1406100000318,11/01/2018,true,false,SONDRIO,,41,259,6,false,false,E.1(1),false,true,false,9,false,true,false,false,false,false,,Lombardia,SONDRIO,Via Lungo Mallero Cadorna 73,1,,46.16823134624747,9.864078577431416,"(46.16823134624747, 9.864078577431416)",E,1961-1976,54.08,0,184.51,0,true,false,false,true,false,false,red,red,false,G,245.4,"B (58,08)",,0,46.7,0,1271.57,0,0,0,0,0,0,0,0,0,0,0,0,F,177.23,1,Fabbricato - involucro opaco,No,13.5,9,177.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,Cumulativo,No,13.5,9,177.23,0,,83.77,0.45,162.71,0.05,0.31,Generatore a combustione,,Gas naturale,25.5,,,,0.75,0,218.26,,,,,,,0,0,0,Generatore a combustione,Gas naturale,25.5,0.78,0,27.14,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,0,,0,0,,,,0,0,0,,,,0,0,0,true,true,false,false,true,false,Mattia Maranga,Diploma di perito industriale o di istruzione tecnica,Collegio dei periti industriali
1406100000418,11/01/2018,true,false,SONDRIO,,54,75,74,false,false,E.1(1),false,true,false,1,false,false,true,false,false,false,,Lombardia,SONDRIO,Via Carducci 55,1,,46.166731236841194,9.876991515056543,"(46.166731236841194, 9.876991515056543)",E,1970,67,0,231.7,0,true,false,false,true,false,false,red,yellow,false,E,114.44,"B (53,79)",,0,21.78,0,734.61,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,3,Impianto climatizzazione - inverno,No,11.6,9,150.58,,,,,,,,,,,,,,,,,,,,,,,,,0,,57.92,0.25,62.63,0.01,0.41,Generatore a combustione,,Gas naturale,334.7,,,,0.69,0,90.22,,,,,,,0,0,0,Generatore a combustione,Gas naturale,334.7,0.81,0,24.21,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,0,,0,0,,,,0,0,0,,,,0,0,0,true,true,false,false,true,false,LUIGI PAGNOTTA,Diploma di geometra,Altro
1406100000618,15/01/2018,true,false,SONDRIO,,31,217,5,false,false,E.1(1),false,true,false,8,false,true,false,false,false,false,,Lombardia,SONDRIO,Via Lambertenghi 6,,,46.171249784185626,9.86387893395634,"(46.171249784185626, 9.86387893395634)",E,1961-1976,67.4,0,266.56,0,true,false,false,true,false,false,red,yellow,false,G,338.18,"B (75,23)",,0.77,64.45,110.16,2163.31,0,0,0,0,0,0,0,0,0,0,0,0,,,1,Fabbricato - involucro opaco,Si,6,6,99.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,114.29,0.43,225.86,0.01,0.22,Generatore a combustione,,Gas naturale,13.25,,,,0.72,0.77,315.27,,,,,,,0,0,0,Generatore a combustione,Gas naturale,10,0.86,0,22.91,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,0,,0,0,,,,0,0,0,,,,0,0,0,true,true,false,false,true,false,Alan Delle Coste,Laurea magistrale in architettura,Ordine degli architetti
1406100000818,17/01/2018,true,false,SONDRIO,,41,95,94,false,false,E.1(1),false,true,false,37,false,true,false,false,false,false,,Lombardia,SONDRIO,Via Vanoni 12,secondo,,46.16700722891783,9.868628140391955,"(46.16700722891783, 9.868628140391955)",E,1977-1992,22.3,0,96.1,0,true,false,false,true,false,false,red,yellow,false,F,220.23,"B (77,09)",,0,41.91,0,470.55,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,2,Fabbricato - involucro trasparente,No,4,9,192.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,37.37,0.39,89.73,0.06,0.08,Generatore a combustione,,Gas naturale,405,,,,0.84,0,106.26,,,,,,,0,0,0,Generatore a combustione,Gas naturale,405,0.24,0,113.97,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,0,,0,0,,,,0,0,0,,,,0,0,0,true,true,false,false,true,false,Federico Negrini,Diploma di perito industriale o di istruzione tecnica,Collegio dei periti industriali
1406100000718,16/01/2018,true,false,SONDRIO,,33,215,19,false,false,E.1(1),false,true,false,6,false,false,true,false,false,false,,Lombardia,SONDRIO,Via Fiume 8,,,46.17055730894248,9.876741032981865,"(46.17055730894248, 9.876741032981865)",E,Prima del 1930,103.86,0,420.38,0,true,false,false,true,false,false,red,yellow,false,F,217.16,"B (66,25)",,0.85,41.43,187.81,2125.89,0,0,0,0,0,0,0,0,0,0,0,0,C,99,1,Fabbricato - involucro opaco,No,4,7,128.86,,,,,,,3,Impianto climatizzazione - inverno,No,6,9,176.91,,,,,,,,,,,,,,,,,,,7,Cumulativo,No,5,6,99,0,,134.34,0.32,113.93,0.02,0.16,Generatore a combustione,ABOKQ19900694903,Gas naturale,30.8,,,,0.58,0.84,194.88,,,,,,,0,0,0,Generatore a combustione,Gas naturale,30.8,0.78,0.01,22.28,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,0,,0,0,,,,0,0,0,,,,0,0,0,true,true,false,false,true,false,Maurizio Conforto,Diploma di laurea in architettura,Ordine degli architetti
1406100001018,23/01/2018,true,false,SONDRIO,,51,46,3,false,false,E.1(1),true,false,false,12,false,false,true,false,false,false,,Lombardia,SONDRIO,Via Aldo Moro 31,terra,,46.16640372067684,9.865133774211312,"(46.16640372067684, 9.865133774211312)",E,1977,50.7,0,192,0,true,false,false,true,false,false,red,yellow,false,E,171.04,"B (67,54)",,0,32.55,0,830.86,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,118.88,0.62,97.43,0.02,0.14,Generatore a combustione,,Gas naturale,24,,,,0.67,0,144.71,,,,,,,0,0,0,Generatore a combustione,Gas naturale,24,0.83,0,26.33,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,0,,0,0,,,,0,0,0,,,,0,0,0,true,true,false,false,true,false,Federico Negrini,Diploma di perito industriale o di istruzione tecnica,Collegio dei periti industriali
1406100001418,26/01/2018,true,false,SONDRIO,,51,45,9,false,false,E.1(1),false,true,false,12,false,true,false,false,false,false,,Lombardia,SONDRIO,VIA MAFFEI 7,,,46.166142768504706,9.864567894728179,"(46.166142768504706, 9.864567894728179)",E,1977-1992,32.03,0,104.22,0,true,false,false,true,false,false,red,yellow,false,F,206.43,"B (76,01)",,0.44,39.34,30.05,627.91,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,81.01,0.78,133.9,0,0.83,Generatore a combustione,,Gas naturale,96.5,,,,0.72,0.4,184.95,,,,,,,0,0,0,Generatore a combustione,Gas naturale,94.5,0.88,0.04,21.48,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,0,,0,0,,,,0,0,0,,,,0,0,0,true,true,false,false,true,false,Sergio Carnazzola,Diploma di geometra,Collegio dei geometri
1406100001118,23/01/2018,true,false,SONDRIO,,42,131,24,false,false,E.1(1),true,false,false,31,false,true,false,false,false,false,,Lombardia,SONDRIO,Via Bonfadini 11,quarto,,46.16754197929048,9.871872137482661,"(46.16754197929048, 9.871872137482661)",E,1961-1976,187.22,0,729.6,0,true,false,false,true,false,false,red,yellow,false,F,145.88,"C (58,89)",,28.89,31.58,11506.69,466.96,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,92.07,0.13,41.79,0.02,0.15,Generatore a combustione,,Gas naturale,377.89,,,,1.61,0,26.03,,,,,,,0,0,0,Scalda-acqua,Energia elettrica,1.2,0.13,28.89,119.85,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,0,,0,0,,,,0,0,0,,,,0,0,0,true,true,false,false,true,false,Federico Negrini,Diploma di perito industriale o di istruzione tecnica,Collegio dei periti industriali
1406100001218,23/01/2018,true,false,SONDRIO,,33,108,19,false,false,E.1(1),false,true,false,27,false,false,false,false,false,true,Ape volontario,Lombardia,SONDRIO,Via Trento 68,6°,,46.16975663667703,9.867115878010557,"(46.16975663667703, 9.867115878010557)",E,1961-1976,122.02,0,466.53,0,true,false,false,true,false,false,red,green,false,D,192.01,"B (114,66)",,11.9,38.11,3089.43,1667.58,0,0,0,0,0,0,0,0,0,0,0,0,B,116.89,1,Fabbricato - involucro opaco,No,10,6,141.71,2,Fabbricato - involucro trasparente,No,10,7,167.76,,,,,,,,,,,,,,,,,,,,,,,,,7,Cumulativo,No,10,5,116.89,0,,308.94,0.66,114.42,0.02,0.12,Generatore a combustione,IX2X261357280903,Gas naturale,264.9,,,,0.79,0.64,145.28,,,,,,,0,0,0,Scalda-acqua,Energia elettrica,1.2,0.36,11.26,46.73,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,0,,0,0,,,,0,0,0,,,,0,0,0,true,true,false,false,true,false,ANDREA GERALI,Diploma di perito industriale o di istruzione tecnica,Collegio dei periti industriali
1406100000918,22/01/2018,false,true,SONDRIO,,33,170,27,false,false,E.5,false,true,false,1,false,false,true,false,false,false,,Lombardia,SONDRIO,Via Cesura 10,1,,46.1703427852043,9.872312668817042,"(46.1703427852043, 9.872312668817042)",E,1970,55,0,247,0,true,false,false,true,true,false,red,yellow,false,F,338.58,"B (116,23)",,2.82,64.8,330,1722.57,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,39.57,0.16,210.86,0.32,0,Generatore a combustione,,Gas naturale,234,,,,0.67,0,316.3,,,,,,,0,0,0,Generatore a combustione,Gas naturale,234,0,0,10.58,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,0,,2.82,11.7,,,,0,0,0,,,,0,0,0,true,true,false,false,true,false,ERMINIO BETTINI,Diploma di geometra,Altro
1406100001318,24/01/2018,false,true,SONDRIO,,33,170,28,false,false,E.5,false,true,false,1,false,false,true,false,false,false,,Lombardia,SONDRIO,Via XXV Aprile 3,1,,46.1703427852043,9.872312668817042,"(46.1703427852043, 9.872312668817042)",E,1970,155,0,638.4,0,true,false,false,true,true,false,red,yellow,false,D,370.32,"B (226,51)",,53.08,77.48,17505.69,2228.9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,153.45,0.24,147.42,0.27,0,Generatore a combustione,,Gas naturale,29,,,,0.72,13.34,205.45,,,,,,,0,0,0,Generatore a combustione,Gas naturale,29,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,3.1,,39.74,164.87,,,,0,0,0,,,,0,0,0,true,true,false,false,true,false,ERMINIO BETTINI,Diploma di geometra,Altro
1519500003518,27/01/2018,false,true,SAN GIULIANO MILANESE,,7,588,0,false,false,E.8,false,true,false,1,false,false,false,false,false,true,Ape volontario,Lombardia,SAN GIULIANO MILANESE,VIA SONDRIO 14,,,45.39942412580593,9.268365205337142,"(45.39942412580593, 9.268365205337142)",E,1977-1992,450,0,2500,0,true,false,false,false,true,false,red,green,false,C,268.31,"B (211,9)",,34.14,55.57,32689.73,5461.02,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,350,0.14,92.82,0,0,Impianto simulato in quanto assente,,Gas naturale,,,,,0.73,0,126.66,,,,,,,0,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,9,,34.14,141.66,,,,,,,,,,,,,true,true,false,false,true,false,ROBERTO LECCHI,Laurea magistrale in ingegneria,Ordine degli ingegneri
1619800002218,20/01/2018,true,false,SERIATE,,9,2956,6,false,false,E.1(1),false,true,false,4,false,true,false,false,false,false,,Lombardia,SERIATE,via Sondrio 11,,,45.67452913920763,9.731871972569186,"(45.67452913920763, 9.731871972569186)",E,1961-1976,93,93,311.6,311.6,true,true,false,true,false,false,red,green,false,E,148.18,"B (72,63)",,1.7,28.42,336.22,1257.56,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Fonti rinnovabili,No,8,7,141.13,,,,,,,0,,192.81,0.62,70.39,0.01,0.02,Generatore a combustione,KO4TG50625420503,Gas naturale,26,,,,0.58,0.42,120.41,Pompa di calore,Energia elettrica,5,,,,1.43,1.26,5.24,Generatore a combustione,Gas naturale,26,0.75,0.01,22.53,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,0,,0,0,,,,0,0,0,,,,0,0,0,true,true,false,false,true,false,Paolo Seghezzi,Diploma di laurea in architettura,
1406100001618,01/02/2018,true,false,SONDRIO,,54,550,47,false,false,E.1(1),false,true,false,1,false,false,false,false,true,false,,Lombardia,SONDRIO,VIA DEL VECCHIO MACELLO 4/D,1,,46.1672739724107,9.877492120511619,"(46.1672739724107, 9.877492120511619)",E,1961-1976,94.8,94.8,340.87,340.87,true,true,true,true,false,false,yellow,yellow,false,B,72.13,"B (72,52)",,8.66,14.87,1746.32,328.89,0,0,0,0,0,0,0,0,0,0,0,0,A2,45.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Fonti rinnovabili,No,95.3,4,40.35,7,Cumulativo,No,27.1,3,45.59,0,,87.79,0.26,22.06,0.04,0.03,Generatore a combustione,,Gas naturale,29.25,,,,1.56,0.01,14.13,Impianto simulato per sottodimensionamento,Energia elettrica,,Pompa di calore,Energia elettrica,0.17,1.13,5.84,24.23,Generatore a combustione,Gas naturale,29.25,0.8,0,22.13,,,,,,,,,,,,,,,,,,,,,,0.175,,2.81,11.64,,,0,,0,0,,,,0,0,0,,,,0,0,0,true,true,false,false,true,false,GIAN LUCA GALLI,Laurea magistrale in ingegneria,Ordine degli ingegneri
1406100001518,30/01/2018,true,false,SONDRIO,,22,819,1,false,false,E.1(1),false,true,false,8,false,true,false,false,false,false,,Lombardia,SONDRIO,VIA FOSSATI 12,1,,46.17564923554632,9.87418794875085,"(46.17564923554632, 9.87418794875085)",E,1961-1976,53.23,0,217.23,0,true,false,false,true,false,false,red,green,false,G,333.08,"B (93,0)",,1.8,63.62,204.06,1660.63,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,159.73,0.74,194.19,0.01,0.05,Generatore a combustione,,Gas naturale,24,,,,0.64,1.78,304.4,,,,,,,0,0,0,Generatore a combustione,Gas naturale,24,0.75,0.02,28.68,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,0,,0,0,,,,0,0,0,,,,0,0,0,true,true,false,false,true,false,GIOVANNI BRANCHINI,Diploma di geometra,Collegio dei geometri
1406100002218,07/02/2018,true,false,SONDRIO,,43,364,22,false,false,E.1(1),false,true,false,23,false,true,false,false,false,false,,Lombardia,SONDRIO,VIA BRIGATA ALPINA OROBICA 23,TERZO,,46.16775024874547,9.88199568775381,"(46.16775024874547, 9.88199568775381)",E,1977-1992,62.9,0,231.87,0,true,false,false,true,false,false,red,yellow,false,E,143.1,"B (63,44)",,0,27.23,0,862.42,0,0,0,0,0,0,0,0,0,0,0,0,,,1,Fabbricato - involucro opaco,No,10,7,105.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,96.14,0.41,87.31,0.02,0.47,Generatore a combustione,,Gas naturale,27.9,,,,0.74,0,117.72,,,,,,,0,0,0,Generatore a combustione,Gas naturale,27.9,0.79,0,25.38,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,0,,0,0,,,,0,0,0,,,,0,0,0,true,true,false,false,true,false,STEFANO VEGA,Diploma di laurea in ingegneria,Ordine degli ingegneri
1406100002018,06/02/2018,true,false,SONDRIO,,34,317,2,false,false,E.1(1),false,true,false,20,false,false,true,false,false,false,,Lombardia,SONDRIO,Via Lusardi 43,1,,46.17437006523689,9.880132437960082,"(46.17437006523689, 9.880132437960082)",E,1977-1992,51.31,0,192.5,0,true,false,false,true,false,false,red,red,false,G,288.03,"B (64,58)",,0,54.81,0,1416.01,0,0,0,0,0,0,0,0,0,0,0,0,F,179.91,1,Fabbricato - involucro opaco,No,9.9,9,218.42,2,Fabbricato - involucro trasparente,No,33.2,10,266.8,,,,,,,,,,,,,,,,,,,,,,,,,7,Cumulativo,No,10.2,9,179.91,0,,121.78,0.63,182.15,0.03,0.22,Generatore a combustione,,Gas naturale,24,,,,0.7,0,260.09,,,,,,,0,0,0,Generatore a combustione,Gas naturale,24,0.78,0,27.94,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,0,,0,0,,,,0,0,0,,,,0,0,0,true,true,false,false,true,false,Mattia Maranga,Diploma di perito industriale o di istruzione tecnica,Collegio dei periti industriali
1406100016717,27/04/2017,false,true,SONDRIO,,36,464,0,true,true,E.6(3),true,false,false,1,false,false,false,false,true,false,,Lombardia,SONDRIO,via carlo donegani 3,,,46.171620686929465,9.884019415196242,"(46.171620686929465, 9.884019415196242)",E,1961-1976,1152.12,0,7134.77,0,true,false,false,true,true,true,red,yellow,false,D,555.92,"B (301,79)",,52.56,112.73,128834,37296.87,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,3,Impianto climatizzazione - inverno,No,10,4,288.98,,,,,,,,,,,,,6,Fonti rinnovabili,No,10,7,459.25,,,,,,,0,,2233.08,0.31,181.63,0.04,0.02,Generatore a combustione,HGOLJ44070906403,Gas naturale,500,,,,0.49,11.38,371.65,,,,,,,0,0,0,Generatore a combustione,Gas naturale,500,0.11,0.19,14.2,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,23.04,,40.59,168.42,N,,6,0.51,0.4,1.66,,,,0.51,0.4,1.66,true,true,false,false,true,false,emanuele magatelli,Diploma di geometra,Collegio dei geometri
1406100002118,07/02/2018,true,false,SONDRIO,,54,474,23,false,false,E.1(1),false,true,false,15,false,false,true,false,false,false,,Lombardia,SONDRIO,VIA DONATORI DI SANGUE 19,T,,46.1663921684587,9.879619691850738,"(46.1663921684587, 9.879619691850738)",E,1977-1992,46.71,0,173.39,0,true,false,false,true,false,false,red,green,false,G,363.09,"B (84,78)",,0,69.09,0,1624.99,0,0,0,0,0,0,0,0,0,0,0,0,C,115.35,1,Fabbricato - involucro opaco,No,10,8,219.5,2,Fabbricato - involucro trasparente,No,10,10,301.96,3,Impianto climatizzazione - inverno,No,10,9,263.53,,,,,,,,,,,,,,,,,,,7,Cumulativo,No,10,6,115.35,0,,118.91,0.69,175.92,0.01,0.08,Generatore a combustione,ET1BD23552873303,Gas naturale,24.42,,,,0.53,0,329.29,,,,,,,0,0,0,Generatore a combustione,Gas naturale,24.42,0.63,0,33.81,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,0,,0,0,,,,0,0,0,,,,0,0,0,true,true,false,false,true,false,PIETRO PELLEGRINI,Laurea magistrale in ingegneria,Ordine degli ingegneri
